x001,x002,x003,x004,x005,x006,x007,x008,x009,x010,x011,x012,x013,x014,x015,x016,x017,x018,x019,x020,x021,x022,x023,x024,x025,x026,x027,x028,x029,x030,x031,x032,x033,x034,x035,x036,x037,x038,x039,x040,x041,x042,x043,x044,x045,x046,x047,x048,x049,x050,x051,x052,x053,x054,x055,x056,x057,x058,x059,x060,x061,x062,x063,x064,x065,x066,x067,x068,x069,x070,x071,x072,x073,x074,x075,x076,x077,x078,x079,x080,x081,x082,x083,x084,x085,x086,x087,x088,x089,x090,x091,x092,x093,x094,x095,x096,x097,x098,x099,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175,x176,x177,x178,x179,x180,x181,x182,x183,x184,x185,x186,x187,x188,x189,x190,x191,x192,x193,x194,x195,x196,x197,x198,x199,x200,x201,x202,x203,x204,x205,x206,x207,x208,x209,x210,x211,x212,x213,x214,x215,x216,x217,x218,x219,x220,x221,x222,x223,x224,x225,x226,x227,x228,x229,x230,x231,x232,x233,x234,x235,x236,x237,x238,x239,x240,x241,x242,x243,x244,x245,x246,x247,x248,x249,x250,x251,x252,x253,x254,x255,x256,x257,x258,x259,x260,x261,x262,x263,x264,x265,x266,x267,x268,x269,x270,x271,x272,x273,x274,x275,x276,x277,x278,x279,x280,x281,x282,x283,x284,x285,x286,x287,x288,x289,x290,x291,x292,x293,x294,x295,x296,x297,x298,x299,x300,x301,x302,x303,x304,y
837525,,,,50,1,0,0,0,1,2,0,0,0,3,0,3,3,0,2,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,500,300,0,0,0,0,0,0,0,0,0,0,0,,,2,0,0,1,2,2,2,0,0,0,0,0,0,0,0,0,3258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,500,0,,,,1,0,,0,0,0,0,1,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0.4959,787,0,0.0000,0,0,0,0,0,0,1,1,1,0,0,,,,,0,0,,0,,0,,0,0,0,0,,0,,516
840083,124,72,102,124,0,0,0,0,0,0,2,2,6,10,6,4,6,4,3,3,1,1,2,1,1,1,4,1,3,0,0,0,0,0,0,0,0,0,0,0.1221,11100,9481,8800,300,0,0,0,0,0,0,1,0,0,0,0,0.6594,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,1,0,0,1,1,1,1,0,0,0,1,8,1,2,2,3,3,3,7,7,8,8,1,2,2,2,2,2,5,5,5,5,1,2,2,2,2,1,3,3,3,3,0,1,1,1,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,1,39,1,2,2,3,14,3,7,7,8,20,1,2,2,2,3,2,5,5,5,6,1,2,2,2,2,1,3,3,3,3,0,1,1,1,1,0.3333,0.3333,2,1,1,1,0,0,0,0,0,1319,1319,8800,9481,124,72,89.3333,1,1,,0,1,1,1,1,1,1,4,2,0,3,1,123,123,123.0000,95795,0.8499,1,1,1,0,0,,,,,0,0,0,0.4123,99397,2283,,2,2,2,99397,2283,97114,1,1,1,0,0,3,,,,0,95795,,0,,0,,0,0,0,0,3,0,,708
1135357,79,4,47,124,0,2,3,0,0,1,16,0,1,21,8,13,2,2,1,1,1,1,19,0,0,1,0,0,1,6,1,1,1,4,3,1,1,1,3,0.5879,500,206,500,500,0,0,0,0,0,1,0,0,0,0,0,0.5879,0.5879,4,0,0,1,1,3,3,0,0,0,0,0,0,0,2,0,2171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,5,5,5,5,0,5,5,5,5,0,5,5,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,5,11,74,0,0,0,0,0,0,5,5,45,60,0,0,0,0,0,0,5,5,45,60,0,5,5,5,15,0,5,5,45,60,0,0,0,40,45,1.0000,1.0000,0,0,0,0,0,0,0,0,1,294,294,500,206,6,6,6.0000,0,0,,0,1,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0.3654,45991,0,0.0000,0,0,0,45991,27250,18741,1,1,1,7,0,5,79,4,52.8571,45697,45697,1.1933,27250,1.3625,18447,1.0084,1,1,1,1,5,45697,1.1933,555
1544039,79,20,52,79,0,0,0,2,0,1,8,0,0,11,5,6,4,2,5,3,2,1,6,0,0,1,0,0,3,3,0,0,1,2,3,0,0,1,2,0.9051,1550,147,600,150,0,0,0,0,0,0,0,0,1,2,0,0.9733,0.8159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,3,1,0,0,2,13,0,1,1,1,1,0,3,7,13,13,0,0,0,0,0,0,2,6,12,12,0,0,2,5,5,0,2,6,12,12,0,2,4,7,7,0,2,0,1,1,1,1,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,2,2,16,0,1,1,1,2,0,3,7,13,14,0,0,0,0,0,0,2,6,12,12,0,0,2,5,5,0,2,6,12,12,0,2,4,7,7,1.0000,1.0000,0,0,0,0,0,0,0,0,0,1403,584,600,147,65,20,35.3333,2,0,,0,1,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0.6484,26900,0,0.0000,0,0,0,26900,26081,819,1,1,1,2,0,5,79,75,77.0000,25497,25497,1.1589,25497,1.1589,0,,1,1,1,1,5,25497,1.1589,577
1084945,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,2,4,8,0,0,2,3,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,3,0,0,2,3,3,3,0,0,0,0,0,0,0,0,0,4843,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,0,,0,,0,0,0,0,,0,,483
1342895,21,3,11,21,0,2,3,2,0,0,0,0,0,5,5,0,2,2,4,4,1,1,1,0,0,1,0,0,4,22,0,0,1,11,10,0,0,1,4,1.0161,1800,-29,700,300,0,0,0,0,0,0,0,0,1,1,2,1.1339,0.8399,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,0,0,0,0,0,0,0,2,3,1829,725,700,-29,19,3,8.5000,1,1,1.1339,567,1,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,1.0122,7940,567,1.1339,1,1,1,7940,567,7373,1,1,1,1,0,1,21,21,21.0000,6111,6111,1.0110,0,,6111,1.0110,1,1,1,0,1,6111,1.0110,498
1441720,4,4,4,214,0,1,1,0,0,6,0,2,3,12,1,11,4,1,0,0,0,0,12,0,1,0,0,6,0,17,1,1,7,14,13,1,1,6,10,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,3,3,0,0,0,0,0,0,1,3,1,0,0,2,37,0,0,0,0,0,0,0,0,9,16,0,0,0,0,0,0,0,0,9,16,0,0,0,1,1,0,0,0,9,16,0,0,0,8,15,,,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,0,,0,0,0,1,14581,4,4,4.0000,0.9836,1,1,1,0.3727,31454,16873,0.5041,0,0,0,14581,0,14581,1,1,1,1,0,9,4,4,4.0000,14581,14581,0.9836,0,,14581,0.9836,1,1,1,1,5,0,,533
1531188,345,42,149,345,0,0,0,0,0,2,1,1,8,12,3,9,5,3,6,1,2,1,3,1,1,1,3,1,1,1,0,0,1,1,1,0,0,1,1,0.0644,13900,13004,13900,1000,1,0,0,0,0,0,0,0,0,0,0,0.0644,0.0644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,1,1,1,1,1,0,0,0,0,896,896,13900,13004,345,345,345.0000,0,0,,0,1,1,1,1,1,1,3,1,0,1,0,61,61,61.0000,65027,0.7068,1,1,1,1,785,42,42,42.0000,0.0965,1,1,1,0.1940,66708,0,,0,0,0,66708,0,66708,1,1,1,1,0,1,42,42,42.0000,785,65812,0.0965,0,,785,0.0965,1,1,1,0,,0,,823
1425373,291,161,226,429,1,0,0,0,0,0,0,2,11,13,2,11,6,2,7,1,2,1,2,1,1,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0.9333,1500,100,204000,200,0,0,0,0,0,0,0,0,0,2,1,0.9333,0.9333,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,23843,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,14,1,1,0,0,0,0,0,1,0,0,0,1,11,0,0,2,2,2,0,1,11,11,11,0,0,1,1,1,0,1,9,9,9,0,0,2,2,2,0,1,8,8,8,0,1,6,6,6,0,1,0,0,0,0,0,1,5,0,1,11,11,11,0,,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,2,63,0,0,4,6,6,0,1,14,27,39,0,0,2,3,3,0,1,10,21,33,0,0,2,2,2,0,1,8,18,30,0,1,6,16,28,1.0000,1.0000,1,0,0,0,0,0,0,0,0,10636,9236,7400,100,291,291,291.0000,3,0,,0,1,1,1,1,1,1,4,1,1,9,3,161,161,161.0000,335035,1.1318,1,1,1,0,0,,,,,0,0,0,0.5236,549432,548032,0.6821,1,1,1,336435,335035,1400,1,1,1,0,0,1,,,,0,335035,,0,,0,,0,0,0,0,1,0,,529
1270332,1,1,1,1,0,2,2,0,0,0,0,0,0,2,2,0,1,1,0,0,0,0,2,0,0,0,0,0,0,25,1,2,8,11,10,1,1,3,5,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,1.0007,2752,0,,0,0,0,2752,0,2752,1,1,1,2,0,1,1,1,1.0000,2752,2752,1.0007,0,,2752,1.0007,1,1,1,0,1,2752,1.0007,541
1300621,236,1,128,236,0,1,1,0,0,0,1,0,6,8,3,5,6,3,2,2,2,2,2,1,1,1,4,1,1,1,0,1,1,1,1,0,1,1,1,0.1524,21500,18223,15500,6000,0,0,1,0,0,0,0,0,0,0,0,0.2114,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5000,0.5000,2,2,2,2,1,1,1,1,1,3277,3277,15500,18223,236,1,118.5000,0,0,,0,1,1,1,1,0,1,4,0,0,2,1,,,,0,,0,0,0,0,0,,,,,0,0,0,0.0386,29327,0,,0,0,0,29327,0,29327,1,1,1,1,0,1,148,148,148.0000,26050,26050,0.4652,0,,26050,0.4652,1,1,1,0,1,26050,0.4652,734
1647613,20,20,20,141,0,0,0,1,1,1,1,0,6,10,1,9,3,1,0,0,0,0,8,0,1,0,0,3,0,38,1,5,13,27,21,1,3,6,13,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,18,0,0,1,5,10,14,2,0,0,1,1,2,2,4,0,11856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1,1,1,0,0,0,1,3,0,0,0,0,0,3,3,3,3,3,0,0,0,0,0,3,3,3,3,3,1,1,1,1,1,3,3,3,3,3,2,2,2,2,2,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,3,31,0,0,0,0,0,3,3,3,10,23,0,0,0,0,1,3,3,3,10,23,1,1,1,1,3,3,3,3,10,22,2,2,2,9,19,,,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0.3166,129920,129920,0.5693,1,1,1,129557,129557,0,1,1,1,1,1,5,20,20,20.0000,129557,129557,1.0332,129557,1.0332,0,,1,1,1,1,5,129557,1.0332,403
1386719,51,14,28,128,0,0,0,2,2,2,0,0,1,7,6,1,3,3,2,1,1,1,5,0,1,1,0,1,2,3,0,0,0,0,2,0,0,0,0,0.9066,600,56,600,250,0,0,0,0,0,0,0,0,0,1,0,0.9066,0.9066,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,2,2,0,0,0,4,0,1,4,4,4,0,1,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,2,0,,0,0,0,0,0,0,2,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,4,0,1,4,4,4,0,1,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,0,0,0,0,0,0,0,0,0,544,544,600,56,38,38,38.0000,1,0,,0,1,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,1,11813,51,51,51.0000,0.5975,1,1,1,0.8105,35357,0,,0,0,0,35357,12357,23000,1,1,1,5,0,2,51,14,26.1999,34813,34813,0.8139,11813,0.5975,23000,1.0000,1,1,1,0,1,23000,1.0000,604
1397168,164,17,71,330,0,0,0,3,4,0,0,1,7,15,3,12,5,3,9,1,3,1,1,1,0,1,3,0,3,2,0,1,1,1,2,0,1,1,1,0.5475,60000,27145,103500,900,0,0,0,0,1,1,0,0,0,0,0,0.5964,0.4792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4,2,0,0,2,28,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,1,1,1,1,1,1,0,0,0,11981,11981,25000,13019,32,32,32.0000,2,0,,0,1,1,1,1,1,1,6,2,0,9,4,164,17,90.5000,48280,0.1981,1,1,1,0,0,,,,,0,0,0,0.0588,68684,8423,0.0121,0,0,0,60261,27406,32855,1,1,1,0,0,9,,,,0,27406,,0,,0,,0,0,0,0,,0,,776
1174487,,,,24,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,10,0,0,4,7,10,10,2,0,0,0,1,2,2,10,2,3946,3,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,1.0000,675,0,,0,0,0,0,0,0,1,1,1,0,0,,,,,0,0,,0,,0,,0,0,0,0,,0,,473
1343986,319,139,229,319,0,0,0,0,0,0,0,0,7,7,2,5,4,2,4,2,2,2,0,1,0,1,2,0,4,0,0,0,0,0,0,0,0,0,0,0.0601,60620,56973,500000,13300,2,0,0,0,0,0,0,0,0,0,0,0.0806,0.0012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,2,2,2,2,2,2,0,0,0,3647,3627,45000,56973,319,139,229.0000,0,0,,0,1,1,1,1,0,1,3,0,0,1,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0.0043,3647,0,,0,0,0,3647,0,3647,1,1,1,0,0,,,,,0,0,,0,,0,,0,0,0,0,,0,,823
1336958,269,3,128,269,1,1,3,2,2,3,4,7,11,32,7,25,4,3,24,4,3,1,0,1,0,1,7,0,15,4,0,0,2,3,3,0,0,2,2,0.0951,212000,191828,75000,200,3,0,1,0,0,0,0,0,0,0,0,0.2506,0.0095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,4,4,4,4,4,4,0,0,2,20224,18796,75000,191828,269,64,169.5999,0,0,,0,1,1,1,1,1,1,7,2,0,1,0,47,3,25.0000,1312795,0.9300,1,1,1,0,0,,,,,0,0,0,0.2221,1333019,0,,0,0,0,1333019,0,1333019,1,1,1,0,0,,,,,0,1312795,,0,,0,,0,0,0,0,,0,,781
921766,,,,30,1,0,0,1,2,0,0,0,0,3,0,3,2,0,1,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,300,300,0,0,0,0,0,0,0,0,0,0,0,,,3,0,0,1,2,3,3,2,0,0,1,2,2,2,0,0,769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,0,2,0,0,0,2,18,0,0,0,0,0,0,6,18,18,18,0,0,0,0,0,0,6,18,18,18,0,0,2,2,2,0,6,18,18,18,0,6,16,16,16,,,0,0,0,0,0,0,0,0,0,0,0,300,0,,,,1,0,,0,0,0,0,1,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0.0000,0,0,0.0000,0,0,0,0,0,0,0,0,1,0,0,5,,,,0,0,,0,,0,,0,0,1,1,5,0,,464
941500,,,,21,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,1,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,2,0,0,0,1,2,2,1,0,0,0,0,1,1,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,203,203,,0,,,,1,0,,0,0,0,0,1,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,1.0000,203,203,1.0000,0,0,0,0,0,0,0,0,1,0,0,,,,,0,0,,0,,0,,0,0,0,0,,0,,514
1176173,62,61,61,239,1,0,0,0,0,0,7,3,2,12,2,10,4,1,8,0,2,0,4,0,1,1,0,3,3,1,1,1,1,1,1,1,1,1,1,,0,0,6500,100,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,58,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,6500,0,,,,3,0,,0,0,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,1,0,62,61,61.5000,0.0000,1,1,1,0.0000,0,0,0.0000,2,2,2,0,0,0,1,1,1,2,2,7,62,61,61.5000,0,0,0.0000,0,0.0000,0,,1,1,1,0,,0,,583
1532554,24,13,18,25,0,0,0,1,2,0,0,0,0,3,2,1,3,2,2,1,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9114,700,62,700,250,0,0,0,0,0,0,0,0,0,1,0,0.9114,0.9114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,0,0,0,0,0,0,0,0,0,638,638,700,62,13,13,13.0000,0,0,,0,1,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0.3681,740,0,,0,0,0,740,0,740,1,1,1,1,0,1,24,24,24.0000,102,102,0.0962,0,,102,0.0962,1,1,1,0,,0,,652
